state,date,employment
CT,2020-05-11,-0.19899999999999998
DE,2020-05-11,-0.19
DC,2020-05-11,-0.17600000000000002
FL,2020-05-11,-0.152
GA,2020-05-11,-0.163
HI,2020-05-11,-0.34700000000000003
ID,2020-05-11,-0.14300000000000002
IL,2020-05-11,-0.15
IN,2020-05-11,-0.157
IA,2020-05-11,-0.185
KS,2020-05-11,-0.13699999999999998
KY,2020-05-11,-0.185
LA,2020-05-11,-0.212
ME,2020-05-11,-0.201
MD,2020-05-11,-0.185
MA,2020-05-11,-0.239
MI,2020-05-11,-0.287
MN,2020-05-11,-0.191
MS,2020-05-11,-0.131
MO,2020-05-11,-0.11800000000000001
MT,2020-05-11,-0.168
NE,2020-05-11,-0.0816
NV,2020-05-11,-0.251
NH,2020-05-11,-0.21899999999999997
NJ,2020-05-11,-0.239
NM,2020-05-11,-0.218
NY,2020-05-11,-0.262
NC,2020-05-11,-0.187
ND,2020-05-11,-0.294
OH,2020-05-11,-0.19
OK,2020-05-11,-0.0925
OR,2020-05-11,-0.20800000000000002
PA,2020-05-11,-0.20600000000000002
RI,2020-05-11,-0.282
SC,2020-05-11,-0.17300000000000001
SD,2020-05-11,-0.11599999999999999
TN,2020-05-11,-0.145
TX,2020-05-11,-0.135
UT,2020-05-11,-0.155
VT,2020-05-11,-0.306
VA,2020-05-11,-0.166
WA,2020-05-11,-0.204
WV,2020-05-11,-0.182
WI,2020-05-11,-0.162
WY,2020-05-11,-0.133
AL,2020-05-12,-0.168
AK,2020-05-12,-0.205
AZ,2020-05-12,-0.13699999999999998
AR,2020-05-12,-0.141
CA,2020-05-12,-0.198
CO,2020-05-12,-0.146
CT,2020-05-12,-0.196
DE,2020-05-12,-0.188
DC,2020-05-12,-0.175
FL,2020-05-12,-0.14800000000000002
GA,2020-05-12,-0.159
HI,2020-05-12,-0.33899999999999997
ID,2020-05-12,-0.139
IL,2020-05-12,-0.14800000000000002
IN,2020-05-12,-0.153
IA,2020-05-12,-0.18100000000000002
KS,2020-05-12,-0.134
KY,2020-05-12,-0.182
LA,2020-05-12,-0.21
ME,2020-05-12,-0.198
MD,2020-05-12,-0.182
MA,2020-05-12,-0.23600000000000002
MI,2020-05-12,-0.282
MN,2020-05-12,-0.188
MS,2020-05-12,-0.128
MO,2020-05-12,-0.114
MT,2020-05-12,-0.16399999999999998
NE,2020-05-12,-0.0791
NV,2020-05-12,-0.247
NH,2020-05-12,-0.215
NJ,2020-05-12,-0.23600000000000002
NM,2020-05-12,-0.215
NY,2020-05-12,-0.258
NC,2020-05-12,-0.184
ND,2020-05-12,-0.289
OH,2020-05-12,-0.185
OK,2020-05-12,-0.0896
OR,2020-05-12,-0.204
PA,2020-05-12,-0.20199999999999999
RI,2020-05-12,-0.27699999999999997
SC,2020-05-12,-0.16899999999999998
SD,2020-05-12,-0.114
TN,2020-05-12,-0.142
TX,2020-05-12,-0.132
UT,2020-05-12,-0.151
VT,2020-05-12,-0.302
VA,2020-05-12,-0.163
WA,2020-05-12,-0.2
WV,2020-05-12,-0.18100000000000002
WI,2020-05-12,-0.159
WY,2020-05-12,-0.129
AL,2020-05-13,-0.16399999999999998
AK,2020-05-13,-0.201
AZ,2020-05-13,-0.133
AR,2020-05-13,-0.138
CA,2020-05-13,-0.195
CO,2020-05-13,-0.142
CT,2020-05-13,-0.193
DE,2020-05-13,-0.18600000000000003
DC,2020-05-13,-0.17300000000000001
FL,2020-05-13,-0.14300000000000002
GA,2020-05-13,-0.156
HI,2020-05-13,-0.332
ID,2020-05-13,-0.135
IL,2020-05-13,-0.146
IN,2020-05-13,-0.15
IA,2020-05-13,-0.17800000000000002
KS,2020-05-13,-0.13
KY,2020-05-13,-0.179
LA,2020-05-13,-0.207
ME,2020-05-13,-0.19399999999999998
MD,2020-05-13,-0.179
MA,2020-05-13,-0.23199999999999998
MI,2020-05-13,-0.276
MN,2020-05-13,-0.185
MS,2020-05-13,-0.125
MO,2020-05-13,-0.11
MT,2020-05-13,-0.159
NE,2020-05-13,-0.0766
NV,2020-05-13,-0.244
NH,2020-05-13,-0.21100000000000002
NJ,2020-05-13,-0.233
NM,2020-05-13,-0.212
NY,2020-05-13,-0.255
NC,2020-05-13,-0.18
ND,2020-05-13,-0.28300000000000003
OH,2020-05-13,-0.18
OK,2020-05-13,-0.0868
OR,2020-05-13,-0.201
PA,2020-05-13,-0.19899999999999998
RI,2020-05-13,-0.273
SC,2020-05-13,-0.16399999999999998
SD,2020-05-13,-0.113
TN,2020-05-13,-0.139
TX,2020-05-13,-0.129
UT,2020-05-13,-0.147
VT,2020-05-13,-0.299
VA,2020-05-13,-0.159
WA,2020-05-13,-0.196
WV,2020-05-13,-0.179
WI,2020-05-13,-0.156
WY,2020-05-13,-0.125
AL,2020-05-14,-0.159
AK,2020-05-14,-0.19699999999999998
AZ,2020-05-14,-0.13
AR,2020-05-14,-0.136
CA,2020-05-14,-0.192
CO,2020-05-14,-0.139
CT,2020-05-14,-0.18899999999999997
DE,2020-05-14,-0.184
DC,2020-05-14,-0.171
FL,2020-05-14,-0.139
GA,2020-05-14,-0.152
HI,2020-05-14,-0.325
ID,2020-05-14,-0.131
IL,2020-05-14,-0.14400000000000002
IN,2020-05-14,-0.146
IA,2020-05-14,-0.174
KS,2020-05-14,-0.127
KY,2020-05-14,-0.17600000000000002
LA,2020-05-14,-0.205
ME,2020-05-14,-0.19
MD,2020-05-14,-0.17600000000000002
MA,2020-05-14,-0.22899999999999998
MI,2020-05-14,-0.271
MN,2020-05-14,-0.183
MS,2020-05-14,-0.122
MO,2020-05-14,-0.107
MT,2020-05-14,-0.155
NE,2020-05-14,-0.0741
NV,2020-05-14,-0.24
NH,2020-05-14,-0.20800000000000002
NJ,2020-05-14,-0.23
NM,2020-05-14,-0.20800000000000002
NY,2020-05-14,-0.251
NC,2020-05-14,-0.177
ND,2020-05-14,-0.278
OH,2020-05-14,-0.17600000000000002
OK,2020-05-14,-0.0841
OR,2020-05-14,-0.19699999999999998
PA,2020-05-14,-0.195
RI,2020-05-14,-0.26899999999999996
SC,2020-05-14,-0.159
SD,2020-05-14,-0.11
TN,2020-05-14,-0.136
TX,2020-05-14,-0.125
UT,2020-05-14,-0.14300000000000002
VT,2020-05-14,-0.295
VA,2020-05-14,-0.156
WA,2020-05-14,-0.193
WV,2020-05-14,-0.17800000000000002
WI,2020-05-14,-0.153
WY,2020-05-14,-0.12
AL,2020-05-15,-0.155
AK,2020-05-15,-0.19399999999999998
AZ,2020-05-15,-0.127
AR,2020-05-15,-0.133
CA,2020-05-15,-0.188
CO,2020-05-15,-0.135
CT,2020-05-15,-0.18600000000000003
DE,2020-05-15,-0.182
DC,2020-05-15,-0.17
FL,2020-05-15,-0.135
GA,2020-05-15,-0.149
HI,2020-05-15,-0.318
ID,2020-05-15,-0.127
IL,2020-05-15,-0.142
IN,2020-05-15,-0.142
IA,2020-05-15,-0.171
KS,2020-05-15,-0.124
KY,2020-05-15,-0.17300000000000001
LA,2020-05-15,-0.20199999999999999
ME,2020-05-15,-0.187
MD,2020-05-15,-0.17300000000000001
MA,2020-05-15,-0.225
MI,2020-05-15,-0.265
MN,2020-05-15,-0.18
MS,2020-05-15,-0.11900000000000001
MO,2020-05-15,-0.10300000000000001
MT,2020-05-15,-0.151
NE,2020-05-15,-0.0718
NV,2020-05-15,-0.23600000000000002
NH,2020-05-15,-0.204
NJ,2020-05-15,-0.22699999999999998
NM,2020-05-15,-0.205
NY,2020-05-15,-0.248
NC,2020-05-15,-0.17300000000000001
ND,2020-05-15,-0.272
OH,2020-05-15,-0.171
OK,2020-05-15,-0.0816
OR,2020-05-15,-0.193
PA,2020-05-15,-0.191
RI,2020-05-15,-0.264
SC,2020-05-15,-0.154
SD,2020-05-15,-0.10800000000000001
TN,2020-05-15,-0.133
TX,2020-05-15,-0.122
UT,2020-05-15,-0.139
VT,2020-05-15,-0.29100000000000004
VA,2020-05-15,-0.152
WA,2020-05-15,-0.18899999999999997
WV,2020-05-15,-0.17600000000000002
WI,2020-05-15,-0.15
WY,2020-05-15,-0.11599999999999999
AL,2020-05-16,-0.151
AK,2020-05-16,-0.19
AZ,2020-05-16,-0.124
AR,2020-05-16,-0.13
CA,2020-05-16,-0.185
CO,2020-05-16,-0.132
CT,2020-05-16,-0.182
DE,2020-05-16,-0.18
DC,2020-05-16,-0.16899999999999998
FL,2020-05-16,-0.131
GA,2020-05-16,-0.146
HI,2020-05-16,-0.312
ID,2020-05-16,-0.12300000000000001
IL,2020-05-16,-0.14
IN,2020-05-16,-0.139
IA,2020-05-16,-0.16699999999999998
KS,2020-05-16,-0.12
KY,2020-05-16,-0.17
LA,2020-05-16,-0.2
ME,2020-05-16,-0.183
MD,2020-05-16,-0.17
MA,2020-05-16,-0.222
MI,2020-05-16,-0.26
MN,2020-05-16,-0.177
MS,2020-05-16,-0.11699999999999999
MO,2020-05-16,-0.0995
MT,2020-05-16,-0.147
NE,2020-05-16,-0.0695
NV,2020-05-16,-0.233
NH,2020-05-16,-0.2
NJ,2020-05-16,-0.22399999999999998
NM,2020-05-16,-0.20199999999999999
NY,2020-05-16,-0.244
NC,2020-05-16,-0.17
ND,2020-05-16,-0.266
OH,2020-05-16,-0.16699999999999998
OK,2020-05-16,-0.0793
OR,2020-05-16,-0.18899999999999997
PA,2020-05-16,-0.188
RI,2020-05-16,-0.26
SC,2020-05-16,-0.15
SD,2020-05-16,-0.10400000000000001
TN,2020-05-16,-0.131
TX,2020-05-16,-0.11900000000000001
UT,2020-05-16,-0.135
VT,2020-05-16,-0.28800000000000003
VA,2020-05-16,-0.149
WA,2020-05-16,-0.18600000000000003
WV,2020-05-16,-0.174
WI,2020-05-16,-0.146
WY,2020-05-16,-0.111
AL,2020-05-17,-0.147
AK,2020-05-17,-0.187
AZ,2020-05-17,-0.12
AR,2020-05-17,-0.127
CA,2020-05-17,-0.18100000000000002
CO,2020-05-17,-0.129
CT,2020-05-17,-0.179
DE,2020-05-17,-0.179
DC,2020-05-17,-0.168
FL,2020-05-17,-0.127
GA,2020-05-17,-0.14300000000000002
HI,2020-05-17,-0.306
ID,2020-05-17,-0.11900000000000001
IL,2020-05-17,-0.139
IN,2020-05-17,-0.135
IA,2020-05-17,-0.16399999999999998
KS,2020-05-17,-0.11699999999999999
KY,2020-05-17,-0.166
LA,2020-05-17,-0.19699999999999998
ME,2020-05-17,-0.179
MD,2020-05-17,-0.16699999999999998
MA,2020-05-17,-0.21899999999999997
MI,2020-05-17,-0.255
MN,2020-05-17,-0.174
MS,2020-05-17,-0.114
MO,2020-05-17,-0.0962
MT,2020-05-17,-0.14300000000000002
NE,2020-05-17,-0.0673
NV,2020-05-17,-0.22899999999999998
NH,2020-05-17,-0.195
NJ,2020-05-17,-0.221
NM,2020-05-17,-0.2
NY,2020-05-17,-0.24100000000000002
NC,2020-05-17,-0.16699999999999998
ND,2020-05-17,-0.261
OH,2020-05-17,-0.162
OK,2020-05-17,-0.0772
OR,2020-05-17,-0.185
PA,2020-05-17,-0.184
RI,2020-05-17,-0.255
SC,2020-05-17,-0.145
SD,2020-05-17,-0.10099999999999999
TN,2020-05-17,-0.128
TX,2020-05-17,-0.11599999999999999
UT,2020-05-17,-0.132
VT,2020-05-17,-0.285
VA,2020-05-17,-0.146
WA,2020-05-17,-0.183
WV,2020-05-17,-0.172
WI,2020-05-17,-0.142
WY,2020-05-17,-0.105
AL,2020-05-18,-0.14400000000000002
AK,2020-05-18,-0.185
AZ,2020-05-18,-0.11699999999999999
AR,2020-05-18,-0.124
CA,2020-05-18,-0.17800000000000002
CO,2020-05-18,-0.126
CT,2020-05-18,-0.17600000000000002
DE,2020-05-18,-0.177
DC,2020-05-18,-0.16699999999999998
FL,2020-05-18,-0.12300000000000001
GA,2020-05-18,-0.14
HI,2020-05-18,-0.3
ID,2020-05-18,-0.11599999999999999
IL,2020-05-18,-0.13699999999999998
IN,2020-05-18,-0.132
IA,2020-05-18,-0.161
KS,2020-05-18,-0.113
KY,2020-05-18,-0.163
LA,2020-05-18,-0.19399999999999998
ME,2020-05-18,-0.175
MD,2020-05-18,-0.16399999999999998
MA,2020-05-18,-0.215
MI,2020-05-18,-0.25
MN,2020-05-18,-0.172
MS,2020-05-18,-0.11199999999999999
MO,2020-05-18,-0.0929
MT,2020-05-18,-0.139
NE,2020-05-18,-0.0652
NV,2020-05-18,-0.226
NH,2020-05-18,-0.191
NJ,2020-05-18,-0.218
NM,2020-05-18,-0.19699999999999998
NY,2020-05-18,-0.23800000000000002
NC,2020-05-18,-0.163
ND,2020-05-18,-0.256
OH,2020-05-18,-0.158
OK,2020-05-18,-0.0752
OR,2020-05-18,-0.18100000000000002
PA,2020-05-18,-0.18100000000000002
RI,2020-05-18,-0.251
SC,2020-05-18,-0.141
SD,2020-05-18,-0.0965
TN,2020-05-18,-0.125
TX,2020-05-18,-0.114
UT,2020-05-18,-0.128
VT,2020-05-18,-0.281
VA,2020-05-18,-0.142
WA,2020-05-18,-0.179
WV,2020-05-18,-0.17
WI,2020-05-18,-0.138
WY,2020-05-18,-0.1
AL,2020-05-19,-0.141
AK,2020-05-19,-0.182
AZ,2020-05-19,-0.114
AR,2020-05-19,-0.121
CA,2020-05-19,-0.175
CO,2020-05-19,-0.12300000000000001
CT,2020-05-19,-0.17300000000000001
DE,2020-05-19,-0.175
DC,2020-05-19,-0.166
FL,2020-05-19,-0.11900000000000001
GA,2020-05-19,-0.13699999999999998
HI,2020-05-19,-0.295
ID,2020-05-19,-0.11199999999999999
IL,2020-05-19,-0.135
IN,2020-05-19,-0.128
IA,2020-05-19,-0.157
KS,2020-05-19,-0.11
KY,2020-05-19,-0.16
LA,2020-05-19,-0.192
ME,2020-05-19,-0.171
MD,2020-05-19,-0.16
MA,2020-05-19,-0.212
MI,2020-05-19,-0.245
MN,2020-05-19,-0.16899999999999998
MS,2020-05-19,-0.11
MO,2020-05-19,-0.0897
MT,2020-05-19,-0.135
NE,2020-05-19,-0.0631
NV,2020-05-19,-0.222
NH,2020-05-19,-0.187
NJ,2020-05-19,-0.215
NM,2020-05-19,-0.19399999999999998
NY,2020-05-19,-0.23399999999999999
NC,2020-05-19,-0.16
ND,2020-05-19,-0.251
OH,2020-05-19,-0.153
OK,2020-05-19,-0.0732
OR,2020-05-19,-0.177
PA,2020-05-19,-0.177
RI,2020-05-19,-0.247
SC,2020-05-19,-0.13699999999999998
SD,2020-05-19,-0.0918
TN,2020-05-19,-0.12300000000000001
TX,2020-05-19,-0.111
UT,2020-05-19,-0.125
VT,2020-05-19,-0.278
VA,2020-05-19,-0.139
WA,2020-05-19,-0.17600000000000002
WV,2020-05-19,-0.168
WI,2020-05-19,-0.135
WY,2020-05-19,-0.0946
AL,2020-05-20,-0.138
AK,2020-05-20,-0.179
AZ,2020-05-20,-0.111
AR,2020-05-20,-0.11800000000000001
CA,2020-05-20,-0.171
CO,2020-05-20,-0.12
CT,2020-05-20,-0.16899999999999998
DE,2020-05-20,-0.17300000000000001
DC,2020-05-20,-0.165
FL,2020-05-20,-0.11599999999999999
GA,2020-05-20,-0.134
HI,2020-05-20,-0.29
ID,2020-05-20,-0.109
IL,2020-05-20,-0.133
IN,2020-05-20,-0.125
IA,2020-05-20,-0.154
KS,2020-05-20,-0.106
KY,2020-05-20,-0.156
LA,2020-05-20,-0.18899999999999997
ME,2020-05-20,-0.16699999999999998
MD,2020-05-20,-0.157
MA,2020-05-20,-0.209
MI,2020-05-20,-0.24
MN,2020-05-20,-0.166
MS,2020-05-20,-0.10800000000000001
MO,2020-05-20,-0.0865
MT,2020-05-20,-0.131
NE,2020-05-20,-0.0613
NV,2020-05-20,-0.21899999999999997
NH,2020-05-20,-0.182
NJ,2020-05-20,-0.212
NM,2020-05-20,-0.191
NY,2020-05-20,-0.231
NC,2020-05-20,-0.156
ND,2020-05-20,-0.24600000000000002
OH,2020-05-20,-0.149
OK,2020-05-20,-0.0712
OR,2020-05-20,-0.174
PA,2020-05-20,-0.174
RI,2020-05-20,-0.242
SC,2020-05-20,-0.132
SD,2020-05-20,-0.0871
TN,2020-05-20,-0.12
TX,2020-05-20,-0.10800000000000001
UT,2020-05-20,-0.121
VT,2020-05-20,-0.275
VA,2020-05-20,-0.13699999999999998
WA,2020-05-20,-0.17300000000000001
WV,2020-05-20,-0.166
WI,2020-05-20,-0.131
WY,2020-05-20,-0.0891
AL,2020-05-21,-0.136
AK,2020-05-21,-0.17600000000000002
AZ,2020-05-21,-0.10800000000000001
AR,2020-05-21,-0.115
CA,2020-05-21,-0.168
CO,2020-05-21,-0.11800000000000001
CT,2020-05-21,-0.166
DE,2020-05-21,-0.171
DC,2020-05-21,-0.165
FL,2020-05-21,-0.11199999999999999
GA,2020-05-21,-0.132
HI,2020-05-21,-0.28600000000000003
ID,2020-05-21,-0.105
IL,2020-05-21,-0.131
IN,2020-05-21,-0.121
IA,2020-05-21,-0.151
KS,2020-05-21,-0.10300000000000001
KY,2020-05-21,-0.153
LA,2020-05-21,-0.18600000000000003
ME,2020-05-21,-0.162
MD,2020-05-21,-0.154
MA,2020-05-21,-0.20600000000000002
MI,2020-05-21,-0.23399999999999999
MN,2020-05-21,-0.163
MS,2020-05-21,-0.107
MO,2020-05-21,-0.0833
MT,2020-05-21,-0.127
NE,2020-05-21,-0.0596
NV,2020-05-21,-0.215
NH,2020-05-21,-0.17800000000000002
NJ,2020-05-21,-0.21
NM,2020-05-21,-0.187
NY,2020-05-21,-0.228
NC,2020-05-21,-0.153
ND,2020-05-21,-0.242
OH,2020-05-21,-0.14400000000000002
OK,2020-05-21,-0.0693
OR,2020-05-21,-0.17
PA,2020-05-21,-0.171
RI,2020-05-21,-0.23800000000000002
SC,2020-05-21,-0.128
SD,2020-05-21,-0.0824
TN,2020-05-21,-0.11800000000000001
TX,2020-05-21,-0.105
UT,2020-05-21,-0.11800000000000001
VT,2020-05-21,-0.272
VA,2020-05-21,-0.134
WA,2020-05-21,-0.16899999999999998
WV,2020-05-21,-0.163
WI,2020-05-21,-0.127
WY,2020-05-21,-0.0838
AL,2020-05-22,-0.134
AK,2020-05-22,-0.172
AZ,2020-05-22,-0.105
AR,2020-05-22,-0.11199999999999999
CA,2020-05-22,-0.165
CO,2020-05-22,-0.115
CT,2020-05-22,-0.163
DE,2020-05-22,-0.16899999999999998
DC,2020-05-22,-0.16399999999999998
FL,2020-05-22,-0.109
GA,2020-05-22,-0.129
HI,2020-05-22,-0.282
ID,2020-05-22,-0.102
IL,2020-05-22,-0.129
IN,2020-05-22,-0.11800000000000001
IA,2020-05-22,-0.147
KS,2020-05-22,-0.0991
KY,2020-05-22,-0.149
LA,2020-05-22,-0.183
ME,2020-05-22,-0.158
MD,2020-05-22,-0.151
MA,2020-05-22,-0.20199999999999999
MI,2020-05-22,-0.22899999999999998
MN,2020-05-22,-0.16
MS,2020-05-22,-0.105
MO,2020-05-22,-0.0802
MT,2020-05-22,-0.124
NE,2020-05-22,-0.0582
NV,2020-05-22,-0.212
NH,2020-05-22,-0.17300000000000001
NJ,2020-05-22,-0.207
NM,2020-05-22,-0.184
NY,2020-05-22,-0.225
NC,2020-05-22,-0.15
ND,2020-05-22,-0.239
OH,2020-05-22,-0.14
OK,2020-05-22,-0.0673
OR,2020-05-22,-0.16699999999999998
PA,2020-05-22,-0.168
RI,2020-05-22,-0.233
SC,2020-05-22,-0.124
SD,2020-05-22,-0.0777
TN,2020-05-22,-0.115
TX,2020-05-22,-0.102
UT,2020-05-22,-0.11599999999999999
VT,2020-05-22,-0.26899999999999996
VA,2020-05-22,-0.131
WA,2020-05-22,-0.166
WV,2020-05-22,-0.161
WI,2020-05-22,-0.12300000000000001
WY,2020-05-22,-0.0786
AL,2020-05-23,-0.132
AK,2020-05-23,-0.16899999999999998
AZ,2020-05-23,-0.102
AR,2020-05-23,-0.109
CA,2020-05-23,-0.162
CO,2020-05-23,-0.11199999999999999
CT,2020-05-23,-0.159
DE,2020-05-23,-0.16699999999999998
DC,2020-05-23,-0.16399999999999998
FL,2020-05-23,-0.106
GA,2020-05-23,-0.126
HI,2020-05-23,-0.27899999999999997
ID,2020-05-23,-0.0977
IL,2020-05-23,-0.126
IN,2020-05-23,-0.114
IA,2020-05-23,-0.14400000000000002
KS,2020-05-23,-0.0958
KY,2020-05-23,-0.146
LA,2020-05-23,-0.18
ME,2020-05-23,-0.154
MD,2020-05-23,-0.14800000000000002
MA,2020-05-23,-0.19899999999999998
MI,2020-05-23,-0.22399999999999998
MN,2020-05-23,-0.158
MS,2020-05-23,-0.10300000000000001
MO,2020-05-23,-0.0772
MT,2020-05-23,-0.121
NE,2020-05-23,-0.057
NV,2020-05-23,-0.209
NH,2020-05-23,-0.16899999999999998
NJ,2020-05-23,-0.204
NM,2020-05-23,-0.18100000000000002
NY,2020-05-23,-0.222
NC,2020-05-23,-0.147
ND,2020-05-23,-0.23600000000000002
OH,2020-05-23,-0.135
OK,2020-05-23,-0.0654
OR,2020-05-23,-0.16399999999999998
PA,2020-05-23,-0.165
RI,2020-05-23,-0.22899999999999998
SC,2020-05-23,-0.121
SD,2020-05-23,-0.0733
TN,2020-05-23,-0.11199999999999999
TX,2020-05-23,-0.0997
UT,2020-05-23,-0.113
VT,2020-05-23,-0.266
VA,2020-05-23,-0.129
WA,2020-05-23,-0.163
WV,2020-05-23,-0.158
WI,2020-05-23,-0.11900000000000001
WY,2020-05-23,-0.0737
AL,2020-05-24,-0.13
AK,2020-05-24,-0.165
AZ,2020-05-24,-0.0986
AR,2020-05-24,-0.105
CA,2020-05-24,-0.159
CO,2020-05-24,-0.11
CT,2020-05-24,-0.156
DE,2020-05-24,-0.16399999999999998
DC,2020-05-24,-0.16399999999999998
FL,2020-05-24,-0.10300000000000001
GA,2020-05-24,-0.124
HI,2020-05-24,-0.276
ID,2020-05-24,-0.0937
IL,2020-05-24,-0.124
IN,2020-05-24,-0.111
IA,2020-05-24,-0.14
KS,2020-05-24,-0.0926
KY,2020-05-24,-0.14300000000000002
LA,2020-05-24,-0.177
ME,2020-05-24,-0.149
MD,2020-05-24,-0.146
MA,2020-05-24,-0.196
MI,2020-05-24,-0.21899999999999997
MN,2020-05-24,-0.155
MS,2020-05-24,-0.102
MO,2020-05-24,-0.0743
MT,2020-05-24,-0.11900000000000001
NE,2020-05-24,-0.055999999999999994
NV,2020-05-24,-0.20600000000000002
NH,2020-05-24,-0.16399999999999998
NJ,2020-05-24,-0.201
NM,2020-05-24,-0.177
NY,2020-05-24,-0.21899999999999997
NC,2020-05-24,-0.14300000000000002
ND,2020-05-24,-0.235
OH,2020-05-24,-0.131
OK,2020-05-24,-0.0634
OR,2020-05-24,-0.161
PA,2020-05-24,-0.162
RI,2020-05-24,-0.225
SC,2020-05-24,-0.11699999999999999
SD,2020-05-24,-0.0692
TN,2020-05-24,-0.11
TX,2020-05-24,-0.09699999999999999
UT,2020-05-24,-0.111
VT,2020-05-24,-0.263
VA,2020-05-24,-0.127
WA,2020-05-24,-0.16
WV,2020-05-24,-0.155
WI,2020-05-24,-0.11599999999999999
WY,2020-05-24,-0.0692
AL,2020-05-25,-0.128
AK,2020-05-25,-0.16
AZ,2020-05-25,-0.0958
AR,2020-05-25,-0.102
CA,2020-05-25,-0.156
CO,2020-05-25,-0.107
CT,2020-05-25,-0.153
DE,2020-05-25,-0.161
DC,2020-05-25,-0.16399999999999998
FL,2020-05-25,-0.10099999999999999
GA,2020-05-25,-0.122
HI,2020-05-25,-0.273
ID,2020-05-25,-0.0897
IL,2020-05-25,-0.122
IN,2020-05-25,-0.10800000000000001
IA,2020-05-25,-0.136
KS,2020-05-25,-0.0895
KY,2020-05-25,-0.139
LA,2020-05-25,-0.174
ME,2020-05-25,-0.145
MD,2020-05-25,-0.14300000000000002
MA,2020-05-25,-0.193
MI,2020-05-25,-0.214
MN,2020-05-25,-0.152
MS,2020-05-25,-0.1
MO,2020-05-25,-0.0714
MT,2020-05-25,-0.11699999999999999
NE,2020-05-25,-0.0552
NV,2020-05-25,-0.203
NH,2020-05-25,-0.16
NJ,2020-05-25,-0.198
NM,2020-05-25,-0.174
NY,2020-05-25,-0.21600000000000003
NC,2020-05-25,-0.14
ND,2020-05-25,-0.233
OH,2020-05-25,-0.126
OK,2020-05-25,-0.0614
OR,2020-05-25,-0.158
PA,2020-05-25,-0.16
RI,2020-05-25,-0.221
SC,2020-05-25,-0.113
SD,2020-05-25,-0.0655
TN,2020-05-25,-0.107
TX,2020-05-25,-0.0945
UT,2020-05-25,-0.109
VT,2020-05-25,-0.259
VA,2020-05-25,-0.125
WA,2020-05-25,-0.156
WV,2020-05-25,-0.153
WI,2020-05-25,-0.11199999999999999
WY,2020-05-25,-0.0649
AL,2020-05-26,-0.126
AK,2020-05-26,-0.156
AZ,2020-05-26,-0.0932
AR,2020-05-26,-0.0992
CA,2020-05-26,-0.154
CO,2020-05-26,-0.105
CT,2020-05-26,-0.15
DE,2020-05-26,-0.158
DC,2020-05-26,-0.16399999999999998
FL,2020-05-26,-0.0981
GA,2020-05-26,-0.11900000000000001
HI,2020-05-26,-0.271
ID,2020-05-26,-0.0856
IL,2020-05-26,-0.12
IN,2020-05-26,-0.105
IA,2020-05-26,-0.133
KS,2020-05-26,-0.0865
KY,2020-05-26,-0.136
LA,2020-05-26,-0.172
ME,2020-05-26,-0.141
MD,2020-05-26,-0.141
MA,2020-05-26,-0.19
MI,2020-05-26,-0.21
MN,2020-05-26,-0.15
MS,2020-05-26,-0.0986
MO,2020-05-26,-0.0687
MT,2020-05-26,-0.115
NE,2020-05-26,-0.0547
NV,2020-05-26,-0.2
NH,2020-05-26,-0.155
NJ,2020-05-26,-0.196
NM,2020-05-26,-0.17
NY,2020-05-26,-0.213
NC,2020-05-26,-0.13699999999999998
ND,2020-05-26,-0.23199999999999998
OH,2020-05-26,-0.122
OK,2020-05-26,-0.0595
OR,2020-05-26,-0.156
PA,2020-05-26,-0.157
RI,2020-05-26,-0.217
SC,2020-05-26,-0.11
SD,2020-05-26,-0.0625
TN,2020-05-26,-0.10400000000000001
TX,2020-05-26,-0.0921
UT,2020-05-26,-0.107
VT,2020-05-26,-0.256
VA,2020-05-26,-0.124
WA,2020-05-26,-0.153
WV,2020-05-26,-0.15
WI,2020-05-26,-0.109
WY,2020-05-26,-0.061
AL,2020-05-27,-0.125
AK,2020-05-27,-0.151
AZ,2020-05-27,-0.0908
AR,2020-05-27,-0.096
CA,2020-05-27,-0.151
CO,2020-05-27,-0.102
CT,2020-05-27,-0.147
DE,2020-05-27,-0.155
DC,2020-05-27,-0.16399999999999998
FL,2020-05-27,-0.0957
GA,2020-05-27,-0.11699999999999999
HI,2020-05-27,-0.26899999999999996
ID,2020-05-27,-0.0818
IL,2020-05-27,-0.11800000000000001
IN,2020-05-27,-0.102
IA,2020-05-27,-0.13
KS,2020-05-27,-0.0837
KY,2020-05-27,-0.133
LA,2020-05-27,-0.16899999999999998
ME,2020-05-27,-0.13699999999999998
MD,2020-05-27,-0.138
MA,2020-05-27,-0.188
MI,2020-05-27,-0.205
MN,2020-05-27,-0.147
MS,2020-05-27,-0.09699999999999999
MO,2020-05-27,-0.0661
MT,2020-05-27,-0.114
NE,2020-05-27,-0.0543
NV,2020-05-27,-0.19699999999999998
NH,2020-05-27,-0.151
NJ,2020-05-27,-0.193
NM,2020-05-27,-0.166
NY,2020-05-27,-0.21
NC,2020-05-27,-0.135
ND,2020-05-27,-0.231
OH,2020-05-27,-0.11800000000000001
OK,2020-05-27,-0.0577
OR,2020-05-27,-0.153
PA,2020-05-27,-0.155
RI,2020-05-27,-0.213
SC,2020-05-27,-0.107
SD,2020-05-27,-0.06
TN,2020-05-27,-0.10099999999999999
TX,2020-05-27,-0.0898
UT,2020-05-27,-0.105
VT,2020-05-27,-0.252
